membros,x_latente,y_integracao_kf,semantico,na_faixa,quadrante
W1520641906|W1601629960|W4301066124,0.0736,0.0305,0.273,1,agenda_pesquisa
W2111030512|W2752617332|W4285719527,0.0163,0.0304,0.0828,0,ruido_quimera
W2061977616|W2126563689|W4206762723,0.1678,0.0303,-0.0467,0,ruido_quimera
W1566172004|W2126563689|W4285719527,0.0552,0.0303,0.2147,0,ruido_quimera
W1973308529|W3124879925|W4285719527,0.0575,0.0302,0.202,0,ruido_quimera
W2082597100|W2126563689|W4285719527,0.0177,0.0302,0.2137,0,ruido_quimera
W1490995146|W2111030512|W2325487953,0.0483,0.0301,0.2639,1,fechamento_trivial
W1535129021|W2111030512|W2325487953,0.0483,0.0301,0.4877,0,ruido_quimera
W2111030512|W2325487953|W2524218442,0.0152,0.0301,0.3658,0,ruido_quimera
W2120106358|W2752617332|W3124879925,0.054,0.0298,0.2279,1,fechamento_trivial
W1999997471|W4206762723|W4285719527,0.054,0.0297,0.0,0,ruido_quimera
W2126563689|W4285719527|W4302604455,0.0529,0.0295,0.2141,0,ruido_quimera
W1684540946|W2111030512|W2325487953,0.0102,0.0292,0.3303,0,ruido_quimera
W1601629960|W3122116504|W4285719527,0.0163,0.0291,0.2847,1,fechamento_trivial
W1601629960|W2162484441|W4285719527,0.0736,0.0291,0.1694,0,ruido_quimera
W1601629960|W1989864366|W4285719527,0.0701,0.0291,0.0843,0,ruido_quimera
W2140956556|W4206762723|W4285719527,0.054,0.029,0.0,0,ruido_quimera
W1601629960|W200208739|W4285719527,0.0713,0.0288,0.2381,1,agenda_pesquisa
W1999800658|W2111030512|W4244612406,0.0598,0.0287,0.1747,0,ruido_quimera
W1601629960|W4206762723|W4301066124,0.0678,0.0286,0.2593,1,agenda_pesquisa
W1999800658|W2025177555|W2111030512,0.0483,0.0284,0.1552,0,ruido_quimera
W1601629960|W2099330597|W4285719527,0.0175,0.0283,0.2333,1,fechamento_trivial
W1492856410|W2058869237|W4285719527,0.0529,0.0282,0.2455,1,fechamento_trivial
W2058869237|W2154683088|W4285719527,0.0552,0.0281,0.251,1,fechamento_trivial
W1492856410|W1999800658|W2111030512,0.0506,0.0281,0.1898,0,ruido_quimera
W1492856410|W1517138715|W90769783,0.0483,0.028,0.2729,1,fechamento_trivial
W1601629960|W2061977616|W2126563689,0.0782,0.028,0.168,0,ruido_quimera
W1566172004|W1601629960|W4285719527,0.0724,0.028,0.1437,0,ruido_quimera
W1999800658|W2111030512|W52678905,0.069,0.028,0.1202,0,ruido_quimera
W1566478880|W2140956556|W90769783,0.0483,0.028,0.379,0,ruido_quimera
W1492856410|W1517138715|W1970428482,0.0529,0.0279,0.3044,1,fechamento_trivial
W1601629960|W2082597100|W4285719527,0.0747,0.0279,0.2085,0,ruido_quimera
W1492856410|W2129385606|W4285719527,0.0586,0.0279,0.185,0,ruido_quimera
W1999800658|W2111030512|W2154683088,0.0494,0.0279,0.156,0,ruido_quimera
W1999800658|W2111030512|W2123755784,0.0747,0.0278,0.1194,0,ruido_quimera
W2129385606|W2154683088|W4285719527,0.0609,0.0277,0.2413,1,agenda_pesquisa
W2099069868|W2120106358|W3124879925,0.0529,0.0277,0.2498,1,fechamento_trivial
W2058869237|W2123755784|W4285719527,0.0586,0.0277,0.0788,0,ruido_quimera
W1492856410|W1576605329|W1970428482,0.0517,0.0277,0.3757,0,ruido_quimera
W2164284962|W3124879925|W4285719527,0.0169,0.0277,0.1166,0,ruido_quimera
W1566478880|W1999800658|W2111030512,0.1046,0.0276,0.168,0,ruido_quimera
W1517138715|W4206762723|W4285719527,0.0563,0.0276,0.0,0,ruido_quimera
W1999800658|W4206762723|W4285719527,0.0517,0.0276,0.0,0,ruido_quimera
W2140956556|W4244612406|W52678905,0.0137,0.0276,0.4415,0,ruido_quimera
W1601629960|W2126563689|W4301066124,0.0782,0.0275,0.296,1,agenda_pesquisa
W1566478880|W2026948646|W2140956556,0.0506,0.0275,0.2843,1,fechamento_trivial
W1520641906|W1601629960|W2140409505,0.0736,0.0275,0.3402,0,ruido_quimera
W1492856410|W1517138715|W2026948646,0.069,0.0275,0.349,0,ruido_quimera
W2058869237|W2111030512|W4285719527,0.0586,0.0275,0.1885,0,ruido_quimera
W1999800658|W2048086870|W2111030512,0.0563,0.0275,0.1825,0,ruido_quimera
W1492856410|W2064927380|W4285719527,0.0552,0.0275,0.1744,0,ruido_quimera
W2048086870|W2058869237|W4285719527,0.0552,0.0275,0.1604,0,ruido_quimera
W1566478880|W2058869237|W4285719527,0.0782,0.0274,0.2474,1,agenda_pesquisa
W1999997471|W2126563689|W4285719527,0.0563,0.0274,0.2532,1,fechamento_trivial
W2122679534|W2154683088|W4285719527,0.0552,0.0274,0.2324,1,fechamento_trivial
W2111030512|W2140956556|W4244612406,0.0136,0.0274,0.2478,1,fechamento_trivial
W2123755784|W2129385606|W4285719527,0.0644,0.0274,0.1729,0,ruido_quimera
W2064927380|W2154683088|W4285719527,0.0575,0.0274,0.2123,0,ruido_quimera
W1492856410|W2122679534|W4285719527,0.0529,0.0274,0.0894,0,ruido_quimera
W2025177555|W2140956556|W52678905,0.0136,0.0274,0.3234,0,ruido_quimera
W1492856410|W2131740028|W2154683088,0.0805,0.0273,0.2462,1,agenda_pesquisa
W1517138715|W4244612406|W52678905,0.0793,0.0273,0.3833,0,ruido_quimera
W2131740028|W4244612406|W52678905,0.0782,0.0273,0.3201,0,ruido_quimera
W1492856410|W1576605329|W2026948646,0.0678,0.0273,0.4264,0,ruido_quimera
W2048086870|W2129385606|W4285719527,0.0609,0.0272,0.2439,1,agenda_pesquisa
W1566478880|W2140956556|W4205188686,0.0575,0.0272,0.2967,1,fechamento_trivial
W1492856410|W1517138715|W4205188686,0.0885,0.0272,0.3531,0,ruido_quimera
W1492856410|W2140956556|W2154683088,0.0805,0.0272,0.3372,0,ruido_quimera
W2025177555|W2111030512|W2131740028,0.0483,0.0272,0.1907,0,ruido_quimera
W1601629960|W4285719527|W4302604455,0.0701,0.0271,0.2844,1,agenda_pesquisa
W1576605329|W4244612406|W52678905,0.0782,0.0271,0.4165,0,ruido_quimera
W2123755784|W2131740028|W2154683088,0.1057,0.027,0.2272,1,agenda_pesquisa
W1492856410|W2123755784|W2140956556,0.077,0.027,0.2522,1,agenda_pesquisa
W2122679534|W2123755784|W4285719527,0.0586,0.027,0.2284,1,fechamento_trivial
W2752617332|W3124879925|W4285719527,0.0268,0.027,0.2179,1,fechamento_trivial
W1492856410|W1576605329|W4205188686,0.0874,0.027,0.3972,0,ruido_quimera
W1566478880|W2129385606|W4285719527,0.0839,0.027,0.3282,0,ruido_quimera
W1601629960|W2012275303|W4206762723,0.0678,0.027,0.3477,0,ruido_quimera
W2111030512|W2129385606|W4285719527,0.0644,0.027,0.1778,0,ruido_quimera
W2064927380|W2123755784|W4285719527,0.0609,0.027,0.1478,0,ruido_quimera
W1576605329|W4206762723|W4285719527,0.054,0.027,0.0,0,ruido_quimera
W2108795964|W2111030512|W2325487953,0.0136,0.027,0.3445,0,ruido_quimera
W1517138715|W2111030512|W4244612406,0.0621,0.0269,0.2449,1,agenda_pesquisa
W1517138715|W1566478880|W4244612406,0.0529,0.0269,0.3075,1,fechamento_trivial
W1566478880|W2131740028|W4244612406,0.0517,0.0269,0.2861,1,fechamento_trivial
W2123755784|W2140956556|W52678905,0.0153,0.0269,0.2908,1,fechamento_trivial
W2111030512|W2131740028|W52678905,0.069,0.0269,0.1423,0,ruido_quimera
W1492856410|W2111030512|W2131740028,0.0506,0.0269,0.1589,0,ruido_quimera
W1492856410|W2111030512|W2140956556,0.0506,0.0269,0.192,0,ruido_quimera
W2111030512|W2131740028|W4244612406,0.0102,0.0269,0.1976,0,ruido_quimera
W1492856410|W1970428482|W2566856888,0.0517,0.0268,0.2781,1,fechamento_trivial
W2048086870|W2122679534|W4285719527,0.0136,0.0268,0.2899,1,fechamento_trivial
W1492856410|W1566478880|W2140956556,0.0989,0.0268,0.3276,0,ruido_quimera
W1566478880|W2131740028|W2154683088,0.0736,0.0268,0.4089,0,ruido_quimera
W2048086870|W2064927380|W4285719527,0.0575,0.0268,0.1909,0,ruido_quimera
W2126563689|W2140956556|W4285719527,0.0563,0.0268,0.0002,0,ruido_quimera
W2524218442|W4206762723|W4285719527,0.0517,0.0268,0.0,0,ruido_quimera
W2111030512|W2140956556|W52678905,0.0103,0.0268,0.187,0,ruido_quimera
W1566478880|W2064927380|W4285719527,0.0805,0.0267,0.2493,1,agenda_pesquisa
W1576605329|W2111030512|W4244612406,0.0598,0.0267,0.2757,1,agenda_pesquisa
W1517138715|W1566478880|W4205188686,0.054,0.0267,0.2569,1,fechamento_trivial
W1576605329|W2025177555|W52678905,0.0102,0.0267,0.3167,1,fechamento_trivial
W2064927380|W2111030512|W4285719527,0.0609,0.0267,0.1279,0,ruido_quimera
W2111030512|W2122679534|W4285719527,0.0586,0.0267,0.0486,0,ruido_quimera
W1566478880|W1576605329|W4244612406,0.0517,0.0267,0.3627,0,ruido_quimera
W1517138715|W2025177555|W2123755784,0.0494,0.0267,0.1962,0,ruido_quimera
W1492856410|W1517138715|W2154683088,0.0816,0.0266,0.2722,1,agenda_pesquisa
W2111030512|W2123755784|W2131740028,0.0747,0.0266,0.1426,0,ruido_quimera
W1492856410|W2059789395|W4285719527,0.0575,0.0266,0.3912,0,ruido_quimera
W1566478880|W2140956556|W52678905,0.0171,0.0266,0.3445,0,ruido_quimera
W1566478880|W1576605329|W4205188686,0.0529,0.0265,0.2891,1,fechamento_trivial
W1576605329|W2025177555|W2123755784,0.0483,0.0265,0.2162,1,fechamento_trivial
W1517138715|W2025177555|W2111030512,0.0241,0.0265,0.2184,1,fechamento_trivial
W1517138715|W1566478880|W2025177555,0.0203,0.0265,0.3045,1,fechamento_trivial
W2048086870|W2111030512|W2140956556,0.0163,0.0265,0.2463,1,fechamento_trivial
W1492856410|W1517138715|W2123755784,0.0759,0.0265,0.1676,0,ruido_quimera
W2059789395|W2154683088|W4285719527,0.0598,0.0265,0.3742,0,ruido_quimera
W148464764|W1492856410|W4285719527,0.054,0.0265,0.0352,0,ruido_quimera
W2912536286|W4206762723|W4285719527,0.0517,0.0265,0.0,0,ruido_quimera
W1606540910|W4206762723|W4285719527,0.0494,0.0265,0.0,0,ruido_quimera
W1566478880|W2122679534|W4285719527,0.0204,0.0265,0.3376,0,ruido_quimera
W1566478880|W2111030512|W2131740028,0.1046,0.0264,0.1871,0,ruido_quimera
W1492856410|W1576605329|W2154683088,0.0805,0.0264,0.3675,0,ruido_quimera
W1492856410|W2026948646|W2566856888,0.0678,0.0264,0.3522,0,ruido_quimera
W1517138715|W2123755784|W52678905,0.0644,0.0264,0.2015,0,ruido_quimera
W148464764|W2154683088|W4285719527,0.0563,0.0264,0.0094,0,ruido_quimera
W2048086870|W2111030512|W2131740028,0.0563,0.0264,0.2021,0,ruido_quimera
W2105717288|W4206762723|W4285719527,0.0552,0.0264,0.0,0,ruido_quimera
W1576605329|W2025177555|W2111030512,0.0102,0.0263,0.2541,1,fechamento_trivial
W225706379|W4206762723|W4285719527,0.0506,0.0263,0.0,0,ruido_quimera
W1535129021|W4206762723|W4285719527,0.0162,0.0263,0.0,0,ruido_quimera
W1566478880|W1576605329|W2025177555,0.0102,0.0263,0.3645,0,ruido_quimera
W1492856410|W1517138715|W1566478880,0.0204,0.0262,0.2537,1,fechamento_trivial
W1492856410|W1576605329|W2123755784,0.0747,0.0262,0.2117,0,ruido_quimera
W1517138715|W1566478880|W2154683088,0.0747,0.0262,0.3999,0,ruido_quimera
W1492856410|W2026948646|W2524218442,0.0678,0.0262,0.4557,0,ruido_quimera
W1576605329|W2123755784|W52678905,0.0632,0.0262,0.2117,0,ruido_quimera
W2059789395|W2123755784|W4285719527,0.0632,0.0262,0.0986,0,ruido_quimera
W1517138715|W2111030512|W2154683088,0.0517,0.0262,0.1949,0,ruido_quimera
W1492856410|W1517138715|W2111030512,0.0242,0.0262,0.2074,0,ruido_quimera
W2048086870|W2059789395|W4285719527,0.0598,0.0261,0.2317,1,agenda_pesquisa
W2026948646|W2154683088|W2524218442,0.0136,0.0261,0.3108,1,fechamento_trivial
W1492856410|W2566856888|W4205188686,0.0874,0.0261,0.3173,0,ruido_quimera
W2524218442|W4244612406|W52678905,0.0782,0.0261,0.4467,0,ruido_quimera
W1492856410|W1535129021|W2026948646,0.0678,0.0261,0.4307,0,ruido_quimera
W148464764|W2123755784|W4285719527,0.0598,0.0261,0.0085,0,ruido_quimera
W1995156820|W4206762723|W4285719527,0.0563,0.0261,0.0,0,ruido_quimera
W1517138715|W1566478880|W2123755784,0.1506,0.026,0.2878,1,agenda_pesquisa
W1576605329|W2111030512|W2154683088,0.0494,0.026,0.254,1,fechamento_trivial
W1492856410|W1576605329|W2111030512,0.0102,0.026,0.2672,1,fechamento_trivial
W1517138715|W2111030512|W2123755784,0.077,0.026,0.1695,0,ruido_quimera
W1492856410|W1566478880|W1576605329,0.0103,0.026,0.3379,0,ruido_quimera
W1535129021|W4244612406|W52678905,0.0782,0.0259,0.4262,0,ruido_quimera
W1566478880|W1576605329|W2154683088,0.0736,0.0259,0.4833,0,ruido_quimera
W1498488428|W3124879925|W4285719527,0.0632,0.0259,0.1156,0,ruido_quimera
W148464764|W2048086870|W4285719527,0.0563,0.0259,0.1033,0,ruido_quimera
W1999686839|W4206762723|W4285719527,0.0552,0.0259,0.0,0,ruido_quimera
W2059789395|W2111030512|W4285719527,0.0174,0.0259,0.4198,0,ruido_quimera
W1566478880|W2059789395|W4285719527,0.0828,0.0258,0.3037,1,agenda_pesquisa
W2111030512|W2566856888|W4244612406,0.0598,0.0258,0.2772,1,agenda_pesquisa
W1566478880|W1576605329|W2123755784,0.1494,0.0258,0.32,0,ruido_quimera
W1601629960|W2012275303|W2126563689,0.0782,0.0258,0.4133,0,ruido_quimera
W1576605329|W2111030512|W2123755784,0.0747,0.0258,0.1774,0,ruido_quimera
W2025177555|W2524218442|W52678905,0.0483,0.0258,0.3508,0,ruido_quimera
W1855283887|W2154683088|W4285719527,0.0153,0.0258,0.3683,0,ruido_quimera
W1492856410|W1855283887|W4285719527,0.0153,0.0258,0.1908,0,ruido_quimera
W1490995146|W4206762723|W4285719527,0.0152,0.0258,0.0,0,ruido_quimera
W148464764|W1566478880|W4285719527,0.0793,0.0257,0.0957,0,ruido_quimera
W148464764|W2111030512|W4285719527,0.0598,0.0257,0.0363,0,ruido_quimera
W2108795964|W4206762723|W4285719527,0.0563,0.0257,0.0,0,ruido_quimera
W1566478880|W2566856888|W4244612406,0.0529,0.0257,0.3861,0,ruido_quimera
W1566478880|W2524218442|W4244612406,0.0102,0.0257,0.4009,0,ruido_quimera
W1490995146|W2111030512|W4244612406,0.0598,0.0256,0.2209,1,agenda_pesquisa
W1566478880|W2566856888|W4205188686,0.054,0.0256,0.2865,1,fechamento_trivial
W2566856888|W4206762723|W4285719527,0.0563,0.0256,0.0,0,ruido_quimera
W2025177555|W2111030512|W2566856888,0.0483,0.0255,0.2389,1,fechamento_trivial
W1601629960|W2140409505|W4206762723,0.0103,0.0255,0.273,1,fechamento_trivial
W1566478880|W2025177555|W2566856888,0.0598,0.0255,0.3713,0,ruido_quimera
W1492856410|W2066374751|W4285719527,0.054,0.0255,0.1813,0,ruido_quimera
W1566478880|W2524218442|W4205188686,0.0529,0.0255,0.357,0,ruido_quimera
W1535129021|W1566478880|W4244612406,0.0517,0.0255,0.3544,0,ruido_quimera
W1606540910|W2126563689|W4285719527,0.0517,0.0255,0.0955,0,ruido_quimera
W1855283887|W2123755784|W4285719527,0.0301,0.0254,0.234,1,fechamento_trivial
W1492856410|W2154683088|W2566856888,0.0137,0.0254,0.3025,1,fechamento_trivial
W1492856410|W2154683088|W2524218442,0.0816,0.0254,0.4019,0,ruido_quimera
W1517138715|W2126563689|W4285719527,0.0586,0.0254,0.1762,0,ruido_quimera
W1999800658|W2126563689|W4285719527,0.054,0.0254,0.1584,0,ruido_quimera
W2131740028|W4206762723|W4285719527,0.0506,0.0254,0.0,0,ruido_quimera
W1492856410|W2123755784|W2566856888,0.0747,0.0253,0.1498,0,ruido_quimera
W2066374751|W2154683088|W4285719527,0.0563,0.0253,0.1803,0,ruido_quimera
W1684540946|W4206762723|W4285719527,0.0552,0.0253,0.0,0,ruido_quimera
W2126563689|W225706379|W4285719527,0.0529,0.0253,0.2033,0,ruido_quimera
W1490995146|W2025177555|W2111030512,0.0483,0.0253,0.1737,0,ruido_quimera
W1855283887|W2111030512|W4285719527,0.0153,0.0253,0.1115,0,ruido_quimera
W2111030512|W2325487953|W2334918364,0.0102,0.0253,0.3388,0,ruido_quimera
W2123755784|W2154683088|W2566856888,0.1069,0.0252,0.2627,1,agenda_pesquisa
W1492856410|W2123755784|W2524218442,0.0747,0.0252,0.2535,1,agenda_pesquisa
W2123755784|W2524218442|W52678905,0.0632,0.0252,0.2329,1,agenda_pesquisa
W1492856410|W1535129021|W2154683088,0.0805,0.0252,0.349,0,ruido_quimera
W1492359653|W4206762723|W4285719527,0.054,0.0252,0.0,0,ruido_quimera
W1535129021|W2025177555|W2111030512,0.0483,0.0252,0.3263,0,ruido_quimera
W2111030512|W2566856888|W52678905,0.069,0.0251,0.2296,1,agenda_pesquisa
W1566478880|W2566856888|W52678905,0.1115,0.0251,0.3441,0,ruido_quimera
W1995156820|W2126563689|W4285719527,0.0586,0.0251,0.1495,0,ruido_quimera
W2070631858|W4206762723|W4285719527,0.054,0.0251,0.0,0,ruido_quimera
W1601128533|W2111030512|W2325487953,0.0483,0.0251,0.6993,0,ruido_quimera
W1492856410|W2111030512|W2566856888,0.0102,0.0251,0.2079,0,ruido_quimera
W2111030512|W2524218442|W52678905,0.0713,0.025,0.2334,1,agenda_pesquisa
W1492856410|W2111030512|W2524218442,0.0529,0.025,0.2976,1,fechamento_trivial
W1566478880|W2524218442|W52678905,0.1103,0.025,0.3367,0,ruido_quimera
W1492856410|W1566478880|W2524218442,0.0943,0.025,0.379,0,ruido_quimera
W2066374751|W2123755784|W4285719527,0.0598,0.025,0.1278,0,ruido_quimera
W1490995146|W1492856410|W2111030512,0.0506,0.025,0.1643,0,ruido_quimera
W1566478880|W2154683088|W2566856888,0.0204,0.025,0.4955,0,ruido_quimera
W1535129021|W2123755784|W2154683088,0.1057,0.0249,0.2438,1,agenda_pesquisa
W1498488428|W1553746973|W4285719527,0.0506,0.0249,0.2731,1,fechamento_trivial
W2111030512|W2123755784|W2566856888,0.0747,0.0249,0.1707,0,ruido_quimera
W1490995146|W2111030512|W52678905,0.069,0.0249,0.1884,0,ruido_quimera
W1492856410|W1535129021|W2111030512,0.0506,0.0249,0.3355,0,ruido_quimera
W1535129021|W2111030512|W52678905,0.069,0.0248,0.2938,1,agenda_pesquisa
W1684540946|W2111030512|W4244612406,0.0598,0.0248,0.2326,1,agenda_pesquisa
W1999686839|W2126563689|W4285719527,0.0575,0.0248,0.2356,1,fechamento_trivial
W2048086870|W2066374751|W4285719527,0.0563,0.0248,0.2428,1,fechamento_trivial
W1566478880|W2123755784|W2566856888,0.1506,0.0248,0.3352,0,ruido_quimera
W2060827592|W4206762723|W4285719527,0.0529,0.0248,0.0,0,ruido_quimera
W1566478880|W1684540946|W4244612406,0.0517,0.0248,0.3246,0,ruido_quimera
W1490995146|W2111030512|W2154683088,0.0494,0.0248,0.1651,0,ruido_quimera
W1576605329|W2126563689|W4285719527,0.0563,0.0247,0.2413,1,fechamento_trivial
W2048086870|W2111030512|W2566856888,0.0563,0.0247,0.2546,1,fechamento_trivial
W1566478880|W1684540946|W4205188686,0.0529,0.0247,0.2634,1,fechamento_trivial
W1535129021|W2111030512|W2154683088,0.0102,0.0247,0.3131,1,fechamento_trivial
W1490995146|W2111030512|W2123755784,0.0747,0.0247,0.128,0,ruido_quimera
W1535129021|W1566478880|W2154683088,0.0736,0.0247,0.4486,0,ruido_quimera
W1492856410|W1684540946|W2154683088,0.0805,0.0246,0.3142,1,agenda_pesquisa
W1566478880|W2066374751|W4285719527,0.0793,0.0246,0.234,1,agenda_pesquisa
W1535129021|W2111030512|W2123755784,0.0747,0.0246,0.233,1,agenda_pesquisa
W2066374751|W2111030512|W4285719527,0.0598,0.0246,0.2182,1,agenda_pesquisa
W2048086870|W2111030512|W2524218442,0.0586,0.0246,0.273,1,fechamento_trivial
W1492856410|W3022339544|W4285719527,0.0153,0.0246,0.2945,1,fechamento_trivial
W1566478880|W2111030512|W2566856888,0.0137,0.0246,0.2664,1,fechamento_trivial
W1566478880|W1684540946|W2025177555,0.0586,0.0246,0.3235,0,ruido_quimera
W1684540946|W2025177555|W2111030512,0.0483,0.0246,0.2081,0,ruido_quimera
W2126563689|W2524218442|W4285719527,0.054,0.0245,0.2881,1,fechamento_trivial
W1601629960|W2140956556|W4285719527,0.0736,0.0245,0.1069,0,ruido_quimera
W2154683088|W3022339544|W4285719527,0.0242,0.0245,0.3214,0,ruido_quimera
W1535129021|W1566478880|W2111030512,0.1046,0.0244,0.3007,1,agenda_pesquisa
W1535129021|W2048086870|W2111030512,0.0563,0.0244,0.296,1,fechamento_trivial
W1490995146|W1566478880|W2111030512,0.1046,0.0244,0.1617,0,ruido_quimera
W1490995146|W2048086870|W2111030512,0.0563,0.0244,0.1712,0,ruido_quimera
W2060827592|W2111030512|W2325487953,0.0483,0.0244,0.3449,0,ruido_quimera
W1601629960|W1606540910|W4285719527,0.0136,0.0244,0.0935,0,ruido_quimera
W1601629960|W2126563689|W2140409505,0.0103,0.0244,0.3422,0,ruido_quimera
W1684540946|W2123755784|W2154683088,0.1057,0.0243,0.2381,1,agenda_pesquisa
W1979968159|W4206762723|W4285719527,0.0517,0.0243,0.0,0,ruido_quimera
W1566478880|W1684540946|W52678905,0.1103,0.0242,0.3124,1,agenda_pesquisa
W1492856410|W1566478880|W1684540946,0.0943,0.0242,0.2929,1,agenda_pesquisa
W1492856410|W1684540946|W2111030512,0.0506,0.0242,0.2172,1,fechamento_trivial
W1601629960|W225706379|W4285719527,0.0701,0.0242,0.2139,0,ruido_quimera
W1684540946|W2111030512|W52678905,0.069,0.0242,0.2149,0,ruido_quimera
W2105717288|W2126563689|W4285719527,0.0575,0.0242,0.1096,0,ruido_quimera
W2126563689|W2912536286|W4285719527,0.054,0.0242,0.3613,0,ruido_quimera
W1535129021|W2126563689|W4285719527,0.0162,0.0241,0.2229,1,fechamento_trivial
W1601128533|W4206762723|W4285719527,0.054,0.0241,0.0,0,ruido_quimera
W1566478880|W1684540946|W2154683088,0.0103,0.0241,0.4469,0,ruido_quimera
W1520641906|W1601629960|W2015930340,0.0736,0.024,0.285,1,agenda_pesquisa
W1601629960|W1995156820|W4285719527,0.0759,0.024,0.174,0,ruido_quimera
W3124879925|W4285719527|W597091629,0.0575,0.024,0.1977,0,ruido_quimera
W1566478880|W1684540946|W2123755784,0.1494,0.0239,0.2913,1,agenda_pesquisa
W1684540946|W2111030512|W2123755784,0.0747,0.0239,0.1437,0,ruido_quimera
W2334918364|W4206762723|W4285719527,0.054,0.0239,0.0,0,ruido_quimera
W1566478880|W3022339544|W4285719527,0.0244,0.0239,0.3581,0,ruido_quimera
W1492856410|W1510137183|W4285719527,0.0517,0.0238,0.2191,1,fechamento_trivial
W1684540946|W2048086870|W2111030512,0.0563,0.0238,0.2142,0,ruido_quimera
W1510137183|W2154683088|W4285719527,0.054,0.0237,0.2154,1,fechamento_trivial
W1566478880|W1684540946|W2111030512,0.0103,0.0237,0.2154,1,fechamento_trivial
W1520641906|W2048894562|W4285719527,0.0506,0.0236,0.2241,1,fechamento_trivial
W1490995146|W2126563689|W4285719527,0.0153,0.0236,0.112,0,ruido_quimera
W2108795964|W2126563689|W4285719527,0.0586,0.0235,0.2555,1,fechamento_trivial
W2007180942|W4206762723|W4285719527,0.0609,0.0235,0.0,0,ruido_quimera
W1492856410|W1970428482|W2108795964,0.0517,0.0235,0.3754,0,ruido_quimera
W1510137183|W2123755784|W4285719527,0.0575,0.0234,0.2377,1,fechamento_trivial
W2126563689|W2566856888|W4285719527,0.0586,0.0234,0.1587,0,ruido_quimera
W1566478880|W2070631858|W4244612406,0.0517,0.0233,0.2807,1,fechamento_trivial
W1566478880|W2070631858|W4205188686,0.0529,0.0232,0.1975,0,ruido_quimera
W2025177555|W2070631858|W2123755784,0.0483,0.0232,0.1637,0,ruido_quimera
W1601629960|W1999800658|W4285719527,0.0713,0.0231,0.2532,1,agenda_pesquisa
W1492856410|W2026948646|W2108795964,0.0678,0.0231,0.4508,0,ruido_quimera
W1684540946|W2126563689|W4285719527,0.0575,0.0231,0.1952,0,ruido_quimera
